,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.005454,0.010486,0.0,1e-05,0.00044,0.005935,0.0774
dr-ibt,500.0,0.013488,0.016889,0.0,0.001531,0.006965,0.019055,0.098023
dr-ibt (tau=0),500.0,0.026361,0.031034,2e-06,0.002924,0.013937,0.03934,0.164357
dm,500.0,0.016447,0.014967,0.0,0.003812,0.013003,0.025876,0.078823
dr,500.0,0.01082,0.015648,0.0,0.001451,0.005356,0.013892,0.130851
mrdr,500.0,0.012312,0.015559,0.0,0.001246,0.006003,0.018194,0.092822
dr-os (oracle),500.0,0.005261,0.010474,0.0,8.1e-05,0.000573,0.004963,0.06584
dr-os,500.0,0.010553,0.014978,0.0,0.001098,0.00485,0.012815,0.098321
switch-dr (oracle),500.0,0.004973,0.009288,0.0,0.000141,0.001095,0.004993,0.065452
switch-dr,500.0,0.011778,0.017858,0.0,0.001082,0.00538,0.01374,0.148723
