,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.005635,0.012126,0.0,2.4e-05,0.000662,0.00591,0.164451
dr-ibt,500.0,0.013597,0.019043,0.0,0.001429,0.006495,0.018971,0.162622
dr-ibt (tau=0),500.0,0.026921,0.033053,0.0,0.00292,0.013017,0.037858,0.185129
dm,500.0,0.013613,0.013198,1e-06,0.002866,0.009737,0.020166,0.072347
dr,500.0,0.011372,0.015293,0.0,0.001511,0.006147,0.014884,0.134449
mrdr,500.0,0.013623,0.017452,0.0,0.001623,0.006667,0.019159,0.107695
dr-os (oracle),500.0,0.003677,0.007523,0.0,3.8e-05,0.000398,0.002835,0.051728
dr-os,500.0,0.010636,0.013673,0.0,0.000933,0.005041,0.015769,0.087745
switch-dr (oracle),500.0,0.00333,0.006783,0.0,7.1e-05,0.000581,0.002725,0.046516
switch-dr,500.0,0.011653,0.016575,0.0,0.001082,0.005014,0.016056,0.135707
