,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.005599,0.00816,0.0,0.000153,0.002092,0.00837,0.067338
dr-ibt,500.0,0.009054,0.013381,0.0,0.001002,0.00386,0.011386,0.106967
dr-ibt (tau=0),500.0,0.021297,0.013036,3.1e-05,0.012096,0.018824,0.028934,0.085638
dm,500.0,0.026731,0.014532,0.00033,0.016024,0.024408,0.035273,0.087379
dr,500.0,0.006209,0.008551,0.0,0.000621,0.002627,0.008461,0.063677
mrdr,500.0,0.006837,0.009917,0.0,0.000573,0.003255,0.009894,0.10686
dr-os (oracle),500.0,0.005707,0.008808,0.0,0.000133,0.00184,0.007975,0.071061
dr-os,500.0,0.006662,0.008963,0.0,0.000808,0.003291,0.009644,0.071061
switch-dr (oracle),500.0,0.005508,0.007475,0.0,0.000495,0.002177,0.007577,0.044157
switch-dr,500.0,0.006408,0.00839,0.0,0.000822,0.002772,0.008929,0.061692
