,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.005759,0.010633,0.0,6e-06,0.000436,0.006695,0.088094
dr-ibt,500.0,0.017125,0.022439,0.0,0.002093,0.008451,0.023695,0.174165
dr-ibt (tau=0),500.0,0.017108,0.023725,0.0,0.001263,0.007229,0.024149,0.171214
dm,500.0,0.031145,0.022158,3e-06,0.014519,0.026856,0.043828,0.111275
dr,500.0,0.013684,0.017388,0.0,0.001699,0.006732,0.018683,0.098096
mrdr,500.0,0.01459,0.018534,0.0,0.001946,0.007466,0.020188,0.112765
dr-os (oracle),500.0,0.009981,0.016173,0.0,0.000181,0.002515,0.012346,0.105527
dr-os,500.0,0.013765,0.020304,0.0,0.00129,0.006597,0.017896,0.201273
switch-dr (oracle),500.0,0.008468,0.012453,0.0,0.000433,0.00259,0.011959,0.073205
switch-dr,500.0,0.012488,0.016451,0.0,0.00158,0.005802,0.018014,0.12153
