,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.005375,0.011235,0.0,1.1e-05,0.000518,0.005809,0.083478
dr-ibt,500.0,0.013582,0.0169,0.0,0.00165,0.006099,0.018641,0.091856
dr-ibt (tau=0),500.0,0.01842,0.022341,0.0,0.0021,0.009283,0.027682,0.115056
dm,500.0,0.021086,0.018556,0.0,0.006637,0.015705,0.031448,0.118151
dr,500.0,0.01205,0.016742,0.0,0.00129,0.00493,0.017629,0.125602
mrdr,500.0,0.013884,0.019468,0.0,0.001108,0.006446,0.018105,0.126802
dr-os (oracle),500.0,0.005122,0.009392,0.0,0.000113,0.000832,0.006059,0.064379
dr-os,500.0,0.011415,0.015799,0.0,0.001148,0.005841,0.014813,0.13079
switch-dr (oracle),500.0,0.004601,0.00844,0.0,0.000141,0.001237,0.004936,0.055322
switch-dr,500.0,0.011794,0.016527,0.0,0.001189,0.005341,0.015931,0.128586
