,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.005725,0.007988,0.0,0.000277,0.002274,0.007543,0.045093
dr-ibt,500.0,0.009384,0.012327,0.0,0.001051,0.004672,0.013118,0.077373
dr-ibt (tau=0),500.0,0.023249,0.013648,0.00026,0.013187,0.020952,0.030674,0.074263
dm,500.0,0.029394,0.015857,9e-05,0.017951,0.027309,0.038789,0.087924
dr,500.0,0.007109,0.009839,0.0,0.000696,0.003028,0.009195,0.070135
mrdr,500.0,0.007761,0.010851,0.0,0.000774,0.003796,0.010255,0.09173
dr-os (oracle),500.0,0.006928,0.009772,0.0,0.00033,0.002788,0.009796,0.059927
dr-os,500.0,0.007826,0.010312,0.0,0.001013,0.003921,0.011038,0.06551
switch-dr (oracle),500.0,0.006051,0.008856,0.0,0.000449,0.002447,0.008432,0.071716
switch-dr,500.0,0.007087,0.009546,0.0,0.000771,0.003367,0.00959,0.077881
