,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.002559,0.005152,0.0,1.1e-05,0.000233,0.002433,0.039845
dr-ibt,500.0,0.007356,0.01056,0.0,0.000854,0.003264,0.008943,0.084612
dr-ibt (tau=0),500.0,0.021573,0.023959,0.0,0.002774,0.012507,0.032408,0.124733
dm,500.0,0.013957,0.009858,0.0,0.006755,0.011885,0.019505,0.056451
dr,500.0,0.004556,0.006243,0.0,0.000477,0.002282,0.006061,0.045088
mrdr,500.0,0.005476,0.007278,0.0,0.00064,0.002933,0.007528,0.057496
dr-os (oracle),500.0,0.001961,0.00402,0.0,5.1e-05,0.000389,0.001511,0.03547
dr-os,500.0,0.004724,0.006601,0.0,0.000368,0.001964,0.006567,0.050996
switch-dr (oracle),500.0,0.002152,0.004148,0.0,0.000145,0.000642,0.002142,0.034416
switch-dr,500.0,0.005219,0.007765,0.0,0.000546,0.002074,0.00657,0.056934
