,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.004629,0.009381,0.0,2.1e-05,0.000499,0.005292,0.069205
dr-ibt,500.0,0.013266,0.018557,0.0,0.001458,0.005856,0.017921,0.120138
dr-ibt (tau=0),500.0,0.016054,0.018074,0.0,0.002557,0.010077,0.023181,0.107752
dm,500.0,0.01971,0.017962,1e-06,0.005852,0.015171,0.027774,0.102898
dr,500.0,0.011571,0.015044,0.0,0.001165,0.006268,0.015905,0.111702
mrdr,500.0,0.015055,0.020425,0.0,0.001716,0.007886,0.019613,0.165085
dr-os (oracle),500.0,0.005603,0.009962,0.0,9.3e-05,0.001071,0.006546,0.069405
dr-os,500.0,0.009876,0.013255,0.0,0.001102,0.004445,0.013415,0.07227
switch-dr (oracle),500.0,0.005116,0.009072,0.0,0.000111,0.001288,0.005765,0.06369
switch-dr,500.0,0.010914,0.014519,0.0,0.001326,0.00511,0.01505,0.090549
