,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.003318,0.006402,0.0,1.2e-05,0.000309,0.003271,0.044443
dr-ibt,500.0,0.007004,0.009529,0.0,0.000628,0.002981,0.010052,0.066621
dr-ibt (tau=0),500.0,0.023132,0.025702,0.0,0.004276,0.015268,0.032994,0.148591
dm,500.0,0.012865,0.009533,1.5e-05,0.005338,0.011102,0.018174,0.054119
dr,500.0,0.004762,0.006409,0.0,0.000454,0.002315,0.006261,0.045576
mrdr,500.0,0.005433,0.00769,0.0,0.000473,0.002429,0.007606,0.06783
dr-os (oracle),500.0,0.00182,0.002883,0.0,7.8e-05,0.000622,0.002016,0.022357
dr-os,500.0,0.004945,0.006982,0.0,0.000475,0.002163,0.006752,0.060095
switch-dr (oracle),500.0,0.001856,0.003657,0.0,8.4e-05,0.000498,0.001836,0.028912
switch-dr,500.0,0.005351,0.00788,0.0,0.00044,0.002236,0.007163,0.062647
