,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.004821,0.008054,0.0,5.4e-05,0.000924,0.006508,0.062479
dr-ibt,500.0,0.008659,0.011176,0.0,0.001029,0.004635,0.011151,0.080165
dr-ibt (tau=0),500.0,0.049405,0.044873,0.0,0.011863,0.038315,0.076801,0.195713
dm,500.0,0.009608,0.008493,0.0,0.002925,0.007285,0.01431,0.040211
dr,500.0,0.006905,0.009919,0.0,0.000794,0.003251,0.009493,0.102184
mrdr,500.0,0.007432,0.009632,0.0,0.000776,0.003752,0.009945,0.06622
dr-os (oracle),500.0,0.001275,0.003771,0.0,4.4e-05,0.000209,0.000633,0.044394
dr-os,500.0,0.007385,0.009907,0.0,0.00077,0.003448,0.010492,0.085269
switch-dr (oracle),500.0,0.00133,0.002649,0.0,5.9e-05,0.000313,0.001302,0.022276
switch-dr,500.0,0.007358,0.011,0.0,0.000707,0.003671,0.009589,0.100781
