,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.002336,0.005232,0.0,1e-05,0.00016,0.002013,0.048502
dr-ibt,500.0,0.00728,0.010259,0.0,0.000701,0.003272,0.009695,0.075156
dr-ibt (tau=0),500.0,0.024237,0.02621,0.0,0.003947,0.01517,0.035281,0.13928
dm,500.0,0.019303,0.01144,0.000227,0.010353,0.01765,0.026513,0.061453
dr,500.0,0.004963,0.007239,0.0,0.000509,0.002226,0.006015,0.04924
mrdr,500.0,0.005418,0.008506,0.0,0.000536,0.002108,0.006859,0.068786
dr-os (oracle),500.0,0.003101,0.006366,0.0,4.3e-05,0.000345,0.002941,0.05551
dr-os,500.0,0.004854,0.007447,0.0,0.000505,0.001997,0.00638,0.079015
switch-dr (oracle),500.0,0.003199,0.005448,0.0,0.000181,0.000983,0.003702,0.043618
switch-dr,500.0,0.004789,0.006974,0.0,0.000505,0.001966,0.006087,0.055152
