,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.003731,0.006447,0.0,1.5e-05,0.000714,0.00417,0.037213
dr-ibt,500.0,0.007283,0.009992,0.0,0.000753,0.003408,0.009945,0.072312
dr-ibt (tau=0),500.0,0.031913,0.031206,0.0,0.006855,0.023096,0.047869,0.160672
dm,500.0,0.009254,0.008392,2e-06,0.00281,0.007162,0.01351,0.057626
dr,500.0,0.006344,0.009467,0.0,0.000709,0.003133,0.008009,0.09827
mrdr,500.0,0.006548,0.008445,0.0,0.00075,0.003699,0.008563,0.059067
dr-os (oracle),500.0,0.001168,0.002836,0.0,1.8e-05,0.000114,0.000656,0.020536
dr-os,500.0,0.006227,0.008088,0.0,0.000576,0.003162,0.009039,0.052803
switch-dr (oracle),500.0,0.001147,0.002686,0.0,5.7e-05,0.000339,0.001088,0.039772
switch-dr,500.0,0.006446,0.008147,0.0,0.000863,0.002991,0.009251,0.042074
