,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.006351,0.010947,0.0,3.3e-05,0.000726,0.008704,0.059342
dr-ibt,500.0,0.016275,0.023157,0.0,0.001916,0.006783,0.021308,0.162129
dr-ibt (tau=0),500.0,0.020456,0.018669,4e-06,0.006429,0.014784,0.030371,0.093211
dm,500.0,0.024201,0.020304,6e-06,0.008477,0.019005,0.034686,0.135263
dr,500.0,0.012422,0.016872,0.0,0.001238,0.00641,0.016882,0.130342
mrdr,500.0,0.014784,0.020053,0.0,0.00207,0.007273,0.01968,0.125922
dr-os (oracle),500.0,0.006175,0.011171,0.0,0.000102,0.000911,0.006864,0.075241
dr-os,500.0,0.011243,0.015904,0.0,0.001134,0.004819,0.014029,0.090953
switch-dr (oracle),500.0,0.0059,0.010283,0.0,0.000229,0.00169,0.007222,0.077496
switch-dr,500.0,0.011124,0.016433,0.0,0.001177,0.004967,0.013771,0.106997
