,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.002699,0.005013,0.0,3.4e-05,0.000348,0.003056,0.036393
dr-ibt,500.0,0.007381,0.009654,0.0,0.000823,0.003532,0.010154,0.076776
dr-ibt (tau=0),500.0,0.014977,0.01103,1.4e-05,0.005947,0.013167,0.020674,0.066228
dm,500.0,0.01904,0.011651,0.000303,0.010399,0.016692,0.025158,0.06125
dr,500.0,0.004536,0.006598,0.0,0.000464,0.002008,0.005935,0.05451
mrdr,500.0,0.005258,0.008061,0.0,0.000626,0.002152,0.006564,0.065198
dr-os (oracle),500.0,0.003166,0.005711,0.0,4.7e-05,0.000363,0.003547,0.039586
dr-os,500.0,0.005283,0.007306,0.0,0.000492,0.002399,0.006992,0.058096
switch-dr (oracle),500.0,0.002565,0.004713,0.0,0.000149,0.000717,0.002675,0.042474
switch-dr,500.0,0.004882,0.006608,0.0,0.000477,0.002304,0.006578,0.044461
