,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000859,0.00216,0.0,3e-06,5.4e-05,0.000595,0.015395
dr-ibt,500.0,0.007324,0.009792,2e-06,0.001087,0.00386,0.009824,0.071319
dr-ibt (tau=0),500.0,0.006664,0.008241,0.0,0.000766,0.002891,0.010195,0.04077
dm,500.0,0.008846,0.007749,0.0,0.002982,0.006838,0.01207,0.041604
dr,500.0,0.006252,0.008098,0.0,0.000695,0.003168,0.008834,0.045082
mrdr,500.0,0.006545,0.008864,0.0,0.00061,0.003167,0.009037,0.058377
dr-os (oracle),500.0,0.000847,0.002413,0.0,1.5e-05,0.000106,0.00039,0.030301
dr-os,500.0,0.00582,0.008358,0.0,0.000422,0.002698,0.00777,0.057445
switch-dr (oracle),500.0,0.001227,0.002463,0.0,5.7e-05,0.000322,0.001121,0.02166
switch-dr,500.0,0.005973,0.008001,0.0,0.000552,0.002659,0.008602,0.046257
