,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.003041,0.006193,0.0,1.9e-05,0.000281,0.002877,0.046598
dr-ibt,500.0,0.007773,0.011361,0.0,0.000777,0.002969,0.009344,0.074865
dr-ibt (tau=0),500.0,0.012204,0.010564,0.0,0.004334,0.009172,0.016707,0.058441
dm,500.0,0.0174,0.010494,4e-06,0.009305,0.015965,0.023093,0.052831
dr,500.0,0.004847,0.006387,0.0,0.000575,0.00246,0.006378,0.041462
mrdr,500.0,0.005661,0.008022,0.0,0.000522,0.002205,0.006991,0.045675
dr-os (oracle),500.0,0.003221,0.006793,0.0,5.1e-05,0.000439,0.002862,0.063779
dr-os,500.0,0.004947,0.007757,0.0,0.000462,0.002016,0.006325,0.063779
switch-dr (oracle),500.0,0.003199,0.005879,0.0,0.000232,0.000903,0.002959,0.05301
switch-dr,500.0,0.005467,0.007852,0.0,0.000609,0.002113,0.006833,0.058721
