,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.005992,0.010433,0.0,3.2e-05,0.001077,0.007885,0.076292
dr-ibt,500.0,0.014454,0.019792,0.0,0.001084,0.007285,0.01954,0.14329
dr-ibt (tau=0),500.0,0.025834,0.029429,1e-06,0.002733,0.015359,0.039502,0.137282
dm,500.0,0.010449,0.011921,0.0,0.001768,0.006638,0.014775,0.07703
dr,500.0,0.013095,0.018356,0.0,0.001221,0.005717,0.018076,0.136063
mrdr,500.0,0.013571,0.017163,0.0,0.001761,0.007195,0.018492,0.132217
dr-os (oracle),500.0,0.002933,0.007147,0.0,3.3e-05,0.000318,0.002823,0.087222
dr-os,500.0,0.013759,0.018931,0.0,0.001565,0.006592,0.018841,0.162685
switch-dr (oracle),500.0,0.002528,0.005564,0.0,3.5e-05,0.000412,0.002516,0.067725
switch-dr,500.0,0.01252,0.018171,0.0,0.001112,0.005762,0.01723,0.157646
