,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001481,0.003529,0.0,4e-06,8e-05,0.00095,0.033156
dr-ibt,500.0,0.007658,0.010795,0.0,0.000883,0.003588,0.010023,0.074771
dr-ibt (tau=0),500.0,0.008118,0.008133,0.0,0.001583,0.005789,0.011738,0.042035
dm,500.0,0.012229,0.009347,0.0,0.005052,0.010298,0.017621,0.043985
dr,500.0,0.005738,0.007931,0.0,0.000449,0.00225,0.008286,0.046742
mrdr,500.0,0.006439,0.009201,0.0,0.000449,0.002718,0.008156,0.057538
dr-os (oracle),500.0,0.00152,0.003423,0.0,3.8e-05,0.000184,0.001007,0.024182
dr-os,500.0,0.005813,0.008521,0.0,0.000493,0.002346,0.007376,0.063603
switch-dr (oracle),500.0,0.001596,0.002772,0.0,8.2e-05,0.000447,0.001624,0.019382
switch-dr,500.0,0.005073,0.00774,0.0,0.000389,0.001999,0.006414,0.073996
