,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.003417,0.006104,0.0,3.4e-05,0.000524,0.004235,0.035783
dr-ibt,500.0,0.00702,0.010046,0.0,0.000732,0.003063,0.009225,0.075053
dr-ibt (tau=0),500.0,0.016298,0.013076,0.0,0.006247,0.013124,0.023408,0.073014
dm,500.0,0.023055,0.012961,0.000803,0.012646,0.021138,0.030702,0.091065
dr,500.0,0.005252,0.006794,0.0,0.000542,0.00286,0.00729,0.047701
mrdr,500.0,0.005574,0.007281,0.0,0.000563,0.002807,0.007872,0.049435
dr-os (oracle),500.0,0.003784,0.006156,0.0,7.6e-05,0.000683,0.005643,0.043437
dr-os,500.0,0.005089,0.006543,0.0,0.000548,0.002509,0.007519,0.044974
switch-dr (oracle),500.0,0.003799,0.006182,0.0,0.000218,0.001238,0.00435,0.042037
switch-dr,500.0,0.005053,0.00716,0.0,0.000384,0.002284,0.006469,0.048602
