,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.003552,0.006317,0.0,5.9e-05,0.000563,0.0044,0.035507
dr-ibt,500.0,0.006784,0.010029,0.0,0.000536,0.002472,0.009021,0.063258
dr-ibt (tau=0),500.0,0.017493,0.011674,2.9e-05,0.008408,0.015776,0.024288,0.06303
dm,500.0,0.022475,0.012798,0.0,0.013693,0.020796,0.02913,0.081194
dr,500.0,0.005671,0.007572,0.0,0.00048,0.002538,0.007808,0.058654
mrdr,500.0,0.006174,0.008604,0.0,0.000642,0.002603,0.007961,0.070595
dr-os (oracle),500.0,0.003631,0.006522,0.0,9.7e-05,0.00082,0.004405,0.052163
dr-os,500.0,0.005002,0.007252,0.0,0.000462,0.002085,0.006401,0.056583
switch-dr (oracle),500.0,0.003529,0.005739,0.0,0.000271,0.001174,0.004184,0.052174
switch-dr,500.0,0.004992,0.007306,0.0,0.000623,0.002194,0.006322,0.069009
