,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.003894,0.006521,0.0,8e-05,0.000974,0.004933,0.043936
dr-ibt,500.0,0.007107,0.010405,0.0,0.000719,0.002858,0.009345,0.088557
dr-ibt (tau=0),500.0,0.018722,0.011848,2.1e-05,0.01001,0.016693,0.026061,0.070315
dm,500.0,0.023387,0.013168,1.9e-05,0.013584,0.021283,0.03114,0.082298
dr,500.0,0.005403,0.007096,0.0,0.000679,0.002652,0.007303,0.052899
mrdr,500.0,0.005824,0.007925,0.0,0.000549,0.002917,0.007977,0.058889
dr-os (oracle),500.0,0.004821,0.00801,0.0,8.5e-05,0.001029,0.006213,0.055298
dr-os,500.0,0.005781,0.008315,1e-06,0.000539,0.002724,0.007289,0.063663
switch-dr (oracle),500.0,0.004282,0.006538,0.0,0.000315,0.001619,0.005658,0.044181
switch-dr,500.0,0.005597,0.007467,0.0,0.000754,0.002948,0.007661,0.052538
