,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.002842,0.006139,0.0,7e-06,0.000198,0.002944,0.051537
dr-ibt,500.0,0.00784,0.011043,0.0,0.000959,0.003797,0.010562,0.089411
dr-ibt (tau=0),500.0,0.019133,0.021712,0.0,0.002877,0.011788,0.027002,0.124933
dm,500.0,0.017995,0.012398,1.4e-05,0.008963,0.016361,0.023848,0.092373
dr,500.0,0.004982,0.007445,0.0,0.000561,0.002423,0.006299,0.076195
mrdr,500.0,0.005285,0.007703,0.0,0.000583,0.002373,0.006919,0.078189
dr-os (oracle),500.0,0.002756,0.0058,0.0,4.4e-05,0.000383,0.00228,0.043635
dr-os,500.0,0.005051,0.007495,0.0,0.000579,0.002114,0.006304,0.051034
switch-dr (oracle),500.0,0.002682,0.004876,0.0,0.00014,0.000693,0.002848,0.034278
switch-dr,500.0,0.005676,0.008404,0.0,0.000624,0.00249,0.006752,0.053121
