,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.002552,0.005955,0.0,7e-06,0.000128,0.002135,0.068674
dr-ibt,500.0,0.013183,0.018616,0.0,0.001069,0.005663,0.016753,0.147379
dr-ibt (tau=0),500.0,0.010035,0.011649,1e-06,0.00157,0.005883,0.014673,0.075463
dm,500.0,0.011899,0.012878,0.0,0.001958,0.007751,0.017518,0.069496
dr,500.0,0.012943,0.019192,0.0,0.001154,0.005957,0.016989,0.185258
mrdr,500.0,0.015783,0.023071,1e-06,0.001921,0.006661,0.019899,0.173475
dr-os (oracle),500.0,0.003198,0.006734,0.0,5.2e-05,0.000403,0.001953,0.046265
dr-os,500.0,0.012668,0.017386,0.0,0.001105,0.005786,0.018209,0.126255
switch-dr (oracle),500.0,0.002738,0.006265,0.0,4.9e-05,0.000555,0.002556,0.072075
switch-dr,500.0,0.012183,0.018462,0.0,0.001094,0.005084,0.015474,0.154815
