,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.009536,0.011544,0.0,0.000667,0.005315,0.014206,0.081968
dr-ibt,500.0,0.014006,0.017149,0.0,0.001805,0.007876,0.020465,0.113414
dr-ibt (tau=0),500.0,0.040417,0.035368,0.0,0.01137,0.032257,0.060161,0.166752
dm,500.0,0.003749,0.00465,0.0,0.000506,0.001879,0.005274,0.026972
dr,500.0,0.012295,0.013957,0.0,0.001791,0.00692,0.018235,0.089293
mrdr,500.0,0.012663,0.014208,0.0,0.001759,0.007278,0.019791,0.076172
dr-os (oracle),500.0,0.000578,0.001397,0.0,2.2e-05,0.000149,0.000542,0.015802
dr-os,500.0,0.012419,0.014237,0.0,0.002006,0.007648,0.017622,0.083231
switch-dr (oracle),500.0,0.000601,0.001205,0.0,1.3e-05,0.000136,0.000602,0.011816
switch-dr,500.0,0.012661,0.013905,0.0,0.002067,0.008077,0.018716,0.098439
