,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.003152,0.00598,0.0,1e-05,0.000301,0.003121,0.036469
dr-ibt,500.0,0.00675,0.008941,0.0,0.0007,0.003336,0.009164,0.052782
dr-ibt (tau=0),500.0,0.02554,0.027857,0.0,0.004039,0.01623,0.036982,0.146848
dm,500.0,0.012379,0.008854,1.1e-05,0.005241,0.010867,0.017868,0.046763
dr,500.0,0.004971,0.007448,0.0,0.000477,0.001907,0.006611,0.05941
mrdr,500.0,0.005278,0.007291,0.0,0.000642,0.002429,0.007028,0.063236
dr-os (oracle),500.0,0.001586,0.003444,0.0,2.9e-05,0.000193,0.001129,0.025425
dr-os,500.0,0.004422,0.006076,0.0,0.000486,0.00226,0.006018,0.053469
switch-dr (oracle),500.0,0.001728,0.00379,0.0,7.4e-05,0.000384,0.001463,0.041483
switch-dr,500.0,0.004429,0.006639,0.0,0.00042,0.001886,0.005533,0.046359
