,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.005927,0.012542,0.0,1.7e-05,0.000429,0.005337,0.094614
dr-ibt,500.0,0.015474,0.021015,0.0,0.001694,0.007307,0.020162,0.131581
dr-ibt (tau=0),500.0,0.028307,0.031892,0.0,0.004037,0.018493,0.040563,0.188327
dm,500.0,0.024054,0.019185,0.0,0.008612,0.020119,0.035655,0.112448
dr,500.0,0.01032,0.014876,0.0,0.001367,0.004694,0.013722,0.133185
mrdr,500.0,0.012411,0.017264,0.0,0.001417,0.005802,0.015909,0.138497
dr-os (oracle),500.0,0.006667,0.011965,0.0,8.8e-05,0.000774,0.007543,0.07255
dr-os,500.0,0.011678,0.016284,0.0,0.001146,0.005173,0.015687,0.10402
switch-dr (oracle),500.0,0.007018,0.011577,0.0,0.000259,0.002028,0.008694,0.089025
switch-dr,500.0,0.012348,0.015598,0.0,0.001344,0.007127,0.017289,0.11022
