,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.005571,0.007783,0.0,0.000146,0.001989,0.009032,0.050112
dr-ibt,500.0,0.008352,0.010886,0.0,0.001162,0.003808,0.010967,0.062849
dr-ibt (tau=0),500.0,0.02301,0.013178,1e-06,0.013432,0.020905,0.029974,0.080223
dm,500.0,0.029704,0.014459,0.000387,0.019761,0.02825,0.038063,0.092448
dr,500.0,0.007112,0.008944,0.0,0.000983,0.003848,0.009869,0.058867
mrdr,500.0,0.007313,0.009161,0.0,0.00092,0.003871,0.010653,0.059365
dr-os (oracle),500.0,0.006608,0.009575,0.0,0.000197,0.002515,0.009321,0.065127
dr-os,500.0,0.007335,0.009463,0.0,0.000991,0.003985,0.009883,0.065127
switch-dr (oracle),500.0,0.005736,0.007586,0.0,0.000417,0.002507,0.008565,0.044925
switch-dr,500.0,0.006717,0.008116,0.0,0.000812,0.003799,0.009449,0.044925
