,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.005304,0.008552,0.0,5.2e-05,0.001316,0.007241,0.051094
dr-ibt,500.0,0.008481,0.011966,0.0,0.000857,0.003813,0.011614,0.098881
dr-ibt (tau=0),500.0,0.034738,0.033292,1e-06,0.0065,0.023899,0.054689,0.168843
dm,500.0,0.008975,0.007409,0.0,0.003278,0.007185,0.013561,0.03687
dr,500.0,0.006587,0.008722,0.0,0.000597,0.003049,0.009024,0.064799
mrdr,500.0,0.006882,0.008607,0.0,0.0008,0.003474,0.010031,0.057232
dr-os (oracle),500.0,0.000975,0.002328,0.0,2.6e-05,0.000153,0.000624,0.020382
dr-os,500.0,0.006418,0.00834,1e-06,0.000838,0.003193,0.00933,0.059384
switch-dr (oracle),500.0,0.001148,0.002129,0.0,7.1e-05,0.000356,0.001304,0.018157
switch-dr,500.0,0.006184,0.008179,1e-06,0.000805,0.002944,0.009152,0.064449
