,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001454,0.004123,0.0,2e-06,4.9e-05,0.000684,0.055637
dr-ibt,500.0,0.007043,0.009379,0.0,0.00068,0.003215,0.010064,0.080163
dr-ibt (tau=0),500.0,0.008204,0.008763,0.0,0.001388,0.005384,0.012331,0.062364
dm,500.0,0.011475,0.008433,0.0,0.005092,0.010029,0.01606,0.04487
dr,500.0,0.005112,0.007775,0.0,0.000442,0.002197,0.006032,0.058838
mrdr,500.0,0.005204,0.007302,0.0,0.000548,0.002402,0.0067,0.059113
dr-os (oracle),500.0,0.001657,0.004243,0.0,3.3e-05,0.000174,0.000836,0.040635
dr-os,500.0,0.005468,0.007481,0.0,0.000476,0.002469,0.007281,0.047146
switch-dr (oracle),500.0,0.001541,0.003037,0.0,5.4e-05,0.000403,0.00138,0.026656
switch-dr,500.0,0.005259,0.00813,0.0,0.000454,0.002322,0.007324,0.097219
