,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.002395,0.005087,0.0,3.3e-05,0.000218,0.002159,0.03999
dr-ibt,500.0,0.006948,0.009809,0.0,0.000582,0.003199,0.008842,0.064525
dr-ibt (tau=0),500.0,0.012552,0.009198,0.0,0.005681,0.010344,0.016747,0.049728
dm,500.0,0.017512,0.01121,2e-06,0.009512,0.015368,0.022947,0.06758
dr,500.0,0.004523,0.005639,1e-06,0.000633,0.002411,0.006281,0.037517
mrdr,500.0,0.004979,0.006939,0.0,0.000635,0.002393,0.006527,0.04741
dr-os (oracle),500.0,0.00231,0.004736,0.0,5e-05,0.000302,0.002241,0.030258
dr-os,500.0,0.004247,0.005912,0.0,0.000401,0.001864,0.005474,0.037699
switch-dr (oracle),500.0,0.002803,0.005178,0.0,0.000193,0.000884,0.002948,0.051554
switch-dr,500.0,0.004862,0.007015,0.0,0.000599,0.002272,0.005966,0.051554
