,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.004527,0.008879,0.0,2e-05,0.000632,0.005095,0.067754
dr-ibt,500.0,0.007814,0.010793,0.0,0.0006,0.003549,0.011076,0.070701
dr-ibt (tau=0),500.0,0.043593,0.039404,1e-06,0.012673,0.032316,0.069914,0.190042
dm,500.0,0.009702,0.008456,5e-06,0.003217,0.007568,0.013755,0.048533
dr,500.0,0.00592,0.007645,0.0,0.000648,0.003116,0.008349,0.044419
mrdr,500.0,0.006694,0.008381,0.0,0.000868,0.003575,0.009176,0.050081
dr-os (oracle),500.0,0.001089,0.002902,0.0,1.7e-05,9.3e-05,0.000505,0.027127
dr-os,500.0,0.005528,0.007799,0.0,0.000464,0.002337,0.007593,0.058193
switch-dr (oracle),500.0,0.001172,0.002414,0.0,3.5e-05,0.000321,0.001076,0.021699
switch-dr,500.0,0.005863,0.008665,0.0,0.000577,0.002378,0.007146,0.051746
