,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.003513,0.006656,0.0,1.7e-05,0.000584,0.003695,0.056421
dr-ibt,500.0,0.007957,0.011019,0.0,0.000869,0.003511,0.0102,0.068053
dr-ibt (tau=0),500.0,0.023644,0.026143,0.0,0.004471,0.014544,0.034308,0.147167
dm,500.0,0.013695,0.009893,1.9e-05,0.006196,0.011876,0.019037,0.059716
dr,500.0,0.005353,0.007929,0.0,0.000507,0.002178,0.00688,0.059134
mrdr,500.0,0.006097,0.008624,0.0,0.000467,0.002853,0.008075,0.06882
dr-os (oracle),500.0,0.001626,0.00365,0.0,2.5e-05,0.000179,0.001227,0.032571
dr-os,500.0,0.004886,0.007318,0.0,0.000472,0.002043,0.006003,0.054549
switch-dr (oracle),500.0,0.002,0.003773,0.0,7.1e-05,0.000434,0.002166,0.031849
switch-dr,500.0,0.005004,0.006704,0.0,0.000438,0.002515,0.006946,0.057203
