,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.004261,0.007081,0.0,5.9e-05,0.000857,0.005355,0.051704
dr-ibt,500.0,0.008059,0.010229,0.0,0.001259,0.004486,0.010158,0.063625
dr-ibt (tau=0),500.0,0.018204,0.011882,0.0,0.009226,0.016611,0.024925,0.057996
dm,500.0,0.022461,0.014119,0.000193,0.011787,0.019822,0.030603,0.078067
dr,500.0,0.005519,0.008066,0.0,0.000609,0.002309,0.007698,0.077488
mrdr,500.0,0.005952,0.008277,0.0,0.000622,0.002971,0.007699,0.085227
dr-os (oracle),500.0,0.003753,0.00734,0.0,0.000108,0.00076,0.003878,0.055035
dr-os,500.0,0.005356,0.007899,0.0,0.000565,0.002632,0.006655,0.060362
switch-dr (oracle),500.0,0.003887,0.006124,0.0,0.000225,0.001326,0.004338,0.040495
switch-dr,500.0,0.005265,0.007038,0.0,0.000515,0.002399,0.00726,0.04591
