,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.002313,0.00543,0.0,7e-06,0.000158,0.00184,0.047325
dr-ibt,500.0,0.006919,0.011183,0.0,0.000452,0.002486,0.008543,0.080621
dr-ibt (tau=0),500.0,0.027538,0.029034,0.0,0.005415,0.018391,0.040853,0.150884
dm,500.0,0.015711,0.011169,4.9e-05,0.007531,0.01318,0.021197,0.07474
dr,500.0,0.004845,0.006916,0.0,0.000676,0.002364,0.006158,0.045849
mrdr,500.0,0.005441,0.007764,0.0,0.000522,0.002361,0.007468,0.052849
dr-os (oracle),500.0,0.002479,0.004895,0.0,3e-05,0.000291,0.002663,0.035935
dr-os,500.0,0.004995,0.006831,0.0,0.000583,0.002512,0.006716,0.042101
switch-dr (oracle),500.0,0.002254,0.004184,0.0,9.1e-05,0.000613,0.002429,0.034468
switch-dr,500.0,0.004667,0.006992,0.0,0.000436,0.002116,0.006151,0.063691
