,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.004473,0.008324,0.0,3e-05,0.000851,0.005797,0.095349
dr-ibt,500.0,0.009114,0.01263,0.0,0.001028,0.004524,0.012551,0.114822
dr-ibt (tau=0),500.0,0.030608,0.030224,5e-06,0.007306,0.021234,0.04645,0.161893
dm,500.0,0.011969,0.00981,9e-06,0.004398,0.009785,0.017092,0.066159
dr,500.0,0.006376,0.008646,0.0,0.000661,0.003173,0.007985,0.049445
mrdr,500.0,0.007238,0.009731,0.0,0.000718,0.003425,0.010024,0.080122
dr-os (oracle),500.0,0.001179,0.002877,0.0,3.2e-05,0.000168,0.000762,0.021796
dr-os,500.0,0.006476,0.008523,2e-06,0.000721,0.003163,0.009052,0.061837
switch-dr (oracle),500.0,0.001385,0.002486,0.0,6.7e-05,0.000391,0.001561,0.016168
switch-dr,500.0,0.006177,0.008772,0.0,0.000632,0.00266,0.007666,0.059599
