,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.005996,0.009769,0.0,0.000114,0.001582,0.007999,0.065107
dr-ibt,500.0,0.008675,0.011856,0.0,0.00113,0.003983,0.011693,0.07889
dr-ibt (tau=0),500.0,0.04651,0.041409,0.0,0.01205,0.03788,0.067387,0.197663
dm,500.0,0.006656,0.006065,0.0,0.001732,0.004922,0.009713,0.030304
dr,500.0,0.007072,0.009195,0.0,0.000661,0.003524,0.009201,0.060169
mrdr,500.0,0.007617,0.009812,0.0,0.000834,0.00417,0.010942,0.093493
dr-os (oracle),500.0,0.000646,0.00171,0.0,2.9e-05,0.000169,0.000545,0.021512
dr-os,500.0,0.008319,0.010989,0.0,0.000912,0.003766,0.01158,0.077249
switch-dr (oracle),500.0,0.000891,0.001875,0.0,2.9e-05,0.000183,0.00082,0.018141
switch-dr,500.0,0.007444,0.009457,0.0,0.000872,0.003988,0.010247,0.055002
