,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.006612,0.01113,0.0,2.5e-05,0.001225,0.009223,0.072326
dr-ibt,500.0,0.013819,0.01745,0.0,0.001471,0.007487,0.019046,0.131644
dr-ibt (tau=0),500.0,0.032786,0.036929,3e-06,0.003954,0.018827,0.051849,0.204669
dm,500.0,0.011469,0.01293,0.0,0.001809,0.006817,0.016308,0.085797
dr,500.0,0.011654,0.016788,0.0,0.001262,0.005081,0.015575,0.140155
mrdr,500.0,0.01368,0.019863,0.0,0.001552,0.006311,0.018425,0.194672
dr-os (oracle),500.0,0.003486,0.008492,0.0,3.4e-05,0.000247,0.002493,0.064221
dr-os,500.0,0.012781,0.017718,0.0,0.001421,0.006135,0.017931,0.123758
switch-dr (oracle),500.0,0.002426,0.005034,0.0,5e-05,0.000483,0.002154,0.03502
switch-dr,500.0,0.013183,0.017611,1e-06,0.001453,0.005925,0.018394,0.133368
