,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.003769,0.006406,0.0,6.1e-05,0.000648,0.005468,0.040129
dr-ibt,500.0,0.008002,0.011024,0.0,0.001011,0.003473,0.010344,0.070731
dr-ibt (tau=0),500.0,0.017711,0.01181,3e-06,0.008941,0.015409,0.024752,0.058462
dm,500.0,0.023103,0.014531,0.000134,0.012001,0.020966,0.030666,0.084061
dr,500.0,0.005487,0.007497,0.0,0.000609,0.00277,0.007158,0.056834
mrdr,500.0,0.005743,0.008082,0.0,0.000613,0.002559,0.007886,0.062144
dr-os (oracle),500.0,0.003981,0.006903,0.0,8.9e-05,0.000728,0.004837,0.064612
dr-os,500.0,0.005574,0.007878,0.0,0.0006,0.00258,0.007313,0.07251
switch-dr (oracle),500.0,0.003757,0.005447,0.0,0.000345,0.001449,0.004797,0.028639
switch-dr,500.0,0.005278,0.007331,0.0,0.000632,0.002321,0.007126,0.057914
