,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.006516,0.011026,0.0,6.2e-05,0.001061,0.008619,0.090417
dr-ibt,500.0,0.015929,0.020558,0.0,0.001503,0.008391,0.021381,0.15087
dr-ibt (tau=0),500.0,0.020977,0.017597,2e-06,0.00716,0.017295,0.029612,0.095386
dm,500.0,0.024447,0.019082,0.0,0.009635,0.020473,0.035115,0.123926
dr,500.0,0.011807,0.015351,0.0,0.001168,0.005982,0.015748,0.098982
mrdr,500.0,0.014371,0.019631,0.0,0.001398,0.006253,0.018812,0.130751
dr-os (oracle),500.0,0.007528,0.012323,0.0,9.7e-05,0.001457,0.009769,0.068249
dr-os,500.0,0.011122,0.014616,0.0,0.001223,0.005088,0.015819,0.080898
switch-dr (oracle),500.0,0.007302,0.011107,0.0,0.000307,0.002116,0.00971,0.060265
switch-dr,500.0,0.012588,0.014727,0.0,0.001849,0.006697,0.019044,0.076171
