,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.00234,0.005751,0.0,5e-06,7.8e-05,0.001444,0.049206
dr-ibt,500.0,0.007738,0.011342,0.0,0.000831,0.003238,0.009954,0.089997
dr-ibt (tau=0),500.0,0.018887,0.022009,0.0,0.002539,0.010958,0.027303,0.126261
dm,500.0,0.024063,0.013586,4.8e-05,0.01399,0.021596,0.030515,0.083109
dr,500.0,0.005988,0.008486,3e-06,0.000714,0.002795,0.007638,0.066506
mrdr,500.0,0.005785,0.008243,0.0,0.000553,0.002666,0.00751,0.052392
dr-os (oracle),500.0,0.004122,0.00703,0.0,7.9e-05,0.000745,0.005008,0.047511
dr-os,500.0,0.00546,0.007289,0.0,0.000672,0.002769,0.007,0.047511
switch-dr (oracle),500.0,0.003977,0.006801,0.0,0.00032,0.001264,0.004057,0.060462
switch-dr,500.0,0.005218,0.007319,0.0,0.000559,0.002374,0.006712,0.060462
