,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.003103,0.005994,0.0,4e-05,0.000355,0.003759,0.045262
dr-ibt,500.0,0.007026,0.009601,0.0,0.000837,0.003413,0.009941,0.098361
dr-ibt (tau=0),500.0,0.014134,0.010187,4e-06,0.006181,0.012158,0.019374,0.052798
dm,500.0,0.019955,0.011789,0.000488,0.010968,0.018313,0.02699,0.079798
dr,500.0,0.005029,0.007384,0.0,0.000565,0.002478,0.006374,0.074042
mrdr,500.0,0.005686,0.008665,0.0,0.000517,0.002345,0.006963,0.074622
dr-os (oracle),500.0,0.002807,0.005258,0.0,7.9e-05,0.000524,0.002871,0.036779
dr-os,500.0,0.00459,0.006356,0.0,0.000457,0.002015,0.006383,0.042518
switch-dr (oracle),500.0,0.003397,0.005332,0.0,0.000238,0.001082,0.003798,0.037572
switch-dr,500.0,0.005294,0.006683,0.0,0.000587,0.002658,0.007217,0.047802
