,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.004331,0.008793,0.0,1.7e-05,0.000315,0.003509,0.057922
dr-ibt,500.0,0.012632,0.017784,0.0,0.001236,0.005522,0.016808,0.112703
dr-ibt (tau=0),500.0,0.01531,0.015152,1e-06,0.003426,0.010733,0.021426,0.075881
dm,500.0,0.020591,0.018606,2e-06,0.007266,0.014993,0.027754,0.119184
dr,500.0,0.010415,0.014627,0.0,0.001104,0.004843,0.014101,0.098761
mrdr,500.0,0.012309,0.01879,0.0,0.001282,0.005618,0.016445,0.199479
dr-os (oracle),500.0,0.005948,0.011316,0.0,6.9e-05,0.000694,0.006741,0.101212
dr-os,500.0,0.011457,0.015686,0.0,0.001375,0.005697,0.013953,0.101212
switch-dr (oracle),500.0,0.004676,0.008898,0.0,0.000169,0.001151,0.004598,0.068696
switch-dr,500.0,0.010633,0.014709,0.0,0.001004,0.004921,0.013389,0.095721
