,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.012646,0.019468,0.0,0.000139,0.004184,0.017201,0.12943
dr-ibt,500.0,0.021286,0.027652,0.0,0.002421,0.010782,0.027851,0.183126
dr-ibt (tau=0),500.0,0.057046,0.056855,0.0,0.009598,0.038286,0.092013,0.260776
dm,500.0,0.004905,0.007809,0.0,0.000403,0.001985,0.006231,0.067157
dr,500.0,0.021287,0.028953,0.0,0.002454,0.010745,0.027054,0.234473
mrdr,500.0,0.022794,0.031416,0.0,0.002841,0.011002,0.030018,0.242489
dr-os (oracle),500.0,0.002122,0.00406,0.0,2.2e-05,0.000284,0.002108,0.029958
dr-os,500.0,0.023026,0.031747,0.0,0.002205,0.010076,0.030828,0.208232
switch-dr (oracle),500.0,0.001432,0.003372,0.0,1.2e-05,0.000152,0.001098,0.029299
switch-dr,500.0,0.021626,0.030097,0.0,0.002454,0.01025,0.028418,0.240151
