,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.005033,0.010928,0.0,1.1e-05,0.000426,0.004612,0.107705
dr-ibt,500.0,0.011992,0.017015,0.0,0.001181,0.005188,0.016658,0.157891
dr-ibt (tau=0),500.0,0.017038,0.023385,1e-06,0.001664,0.00786,0.023071,0.138967
dm,500.0,0.014096,0.01456,0.0,0.003015,0.009222,0.020507,0.091714
dr,500.0,0.01227,0.017445,1e-06,0.001365,0.005392,0.016629,0.158612
mrdr,500.0,0.0143,0.020183,0.0,0.001691,0.006866,0.017739,0.140212
dr-os (oracle),500.0,0.004259,0.009066,0.0,7.5e-05,0.000543,0.00328,0.062459
dr-os,500.0,0.010694,0.015202,0.0,0.000918,0.004759,0.013944,0.11115
switch-dr (oracle),500.0,0.002951,0.005802,0.0,6.2e-05,0.00046,0.002976,0.045972
switch-dr,500.0,0.010615,0.016074,0.0,0.000833,0.004307,0.014038,0.154563
