,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.002026,0.004764,0.0,4e-06,0.000115,0.00168,0.060572
dr-ibt,500.0,0.007783,0.011193,0.0,0.000797,0.003216,0.010254,0.089613
dr-ibt (tau=0),500.0,0.015526,0.017522,0.0,0.00216,0.008678,0.023902,0.097937
dm,500.0,0.022124,0.012547,0.000453,0.012431,0.020004,0.029259,0.070034
dr,500.0,0.005057,0.007135,0.0,0.000487,0.00249,0.006887,0.070879
mrdr,500.0,0.005786,0.008925,0.0,0.000552,0.002731,0.007091,0.085207
dr-os (oracle),500.0,0.004056,0.00754,0.0,9.9e-05,0.000631,0.004619,0.057253
dr-os,500.0,0.005373,0.007822,0.0,0.000473,0.002209,0.006638,0.057253
switch-dr (oracle),500.0,0.003896,0.006071,0.0,0.000357,0.00136,0.004643,0.045565
switch-dr,500.0,0.005249,0.007335,0.0,0.000591,0.002233,0.007071,0.046382
