,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.010617,0.012882,0.0,0.000779,0.005928,0.016112,0.086919
dr-ibt,500.0,0.014834,0.017231,0.0,0.002505,0.009531,0.020794,0.110579
dr-ibt (tau=0),500.0,0.048399,0.040512,0.0,0.014064,0.038088,0.076192,0.198044
dm,500.0,0.00257,0.003556,0.0,0.000209,0.001219,0.003293,0.027429
dr,500.0,0.015081,0.01645,0.0,0.003065,0.009514,0.022505,0.115275
mrdr,500.0,0.015749,0.017033,0.0,0.00272,0.010923,0.021965,0.118113
dr-os (oracle),500.0,0.000542,0.001393,0.0,1.1e-05,7.6e-05,0.000374,0.011551
dr-os,500.0,0.014321,0.016294,0.0,0.002628,0.009577,0.020323,0.151871
switch-dr (oracle),500.0,0.000591,0.001326,0.0,1.2e-05,0.000109,0.000498,0.011558
switch-dr,500.0,0.014749,0.016914,1e-06,0.002313,0.009527,0.020461,0.098528
