,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.006623,0.013372,0.0,3.9e-05,0.000742,0.00778,0.130243
dr-ibt,500.0,0.014601,0.019451,0.0,0.001447,0.006891,0.020001,0.130148
dr-ibt (tau=0),500.0,0.037826,0.041918,2e-06,0.005186,0.021831,0.057848,0.194782
dm,500.0,0.012126,0.012572,0.0,0.002162,0.007797,0.01835,0.066725
dr,500.0,0.014185,0.021709,0.0,0.000998,0.005684,0.017786,0.171996
mrdr,500.0,0.015315,0.02283,1e-06,0.001075,0.006656,0.019714,0.173754
dr-os (oracle),500.0,0.003084,0.00628,0.0,7.6e-05,0.000436,0.002797,0.043682
dr-os,500.0,0.012549,0.019026,0.0,0.001552,0.006039,0.016806,0.215373
switch-dr (oracle),500.0,0.002462,0.004546,0.0,4.8e-05,0.000531,0.002838,0.030275
switch-dr,500.0,0.011444,0.016109,0.0,0.001306,0.005422,0.015001,0.109786
