,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.004118,0.009015,0.0,1.8e-05,0.000396,0.00367,0.069196
dr-ibt,500.0,0.014667,0.019753,0.0,0.001802,0.007183,0.019267,0.125837
dr-ibt (tau=0),500.0,0.014622,0.01562,2e-06,0.003277,0.009793,0.020485,0.093917
dm,500.0,0.020064,0.017803,0.0,0.006765,0.015939,0.028005,0.118253
dr,500.0,0.010516,0.013708,0.0,0.001266,0.005187,0.014931,0.086308
mrdr,500.0,0.013303,0.018247,0.0,0.001342,0.006538,0.017703,0.122193
dr-os (oracle),500.0,0.005028,0.010243,0.0,4.9e-05,0.000546,0.004671,0.076141
dr-os,500.0,0.010372,0.014483,0.0,0.000916,0.004084,0.013517,0.080992
switch-dr (oracle),500.0,0.004249,0.007178,0.0,0.000152,0.00094,0.004746,0.04613
switch-dr,500.0,0.01073,0.013959,0.0,0.000896,0.004977,0.014396,0.086654
