,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,1.4e-05,3.9e-05,0.0,0.0,1e-06,7e-06,0.000356
dr-ibt,500.0,8.3e-05,0.000108,0.0,1.1e-05,3.6e-05,0.000117,0.000718
dr-ibt (tau=0),500.0,0.000531,0.000354,0.0,0.000239,0.000487,0.000784,0.00184
dm,500.0,0.013162,0.003244,0.005657,0.011007,0.012978,0.015208,0.025415
dr,500.0,0.000187,0.000256,0.0,1.7e-05,8.7e-05,0.000246,0.001492
mrdr,500.0,9.5e-05,0.000126,0.0,1.1e-05,4.5e-05,0.000143,0.000838
dr-os (oracle),500.0,0.000111,0.000191,0.0,4e-06,2.6e-05,0.000139,0.001241
dr-os,500.0,0.000182,0.00025,0.0,1.8e-05,8.5e-05,0.000226,0.001406
switch-dr (oracle),500.0,0.000136,0.000207,0.0,6e-06,4.5e-05,0.000178,0.00122
switch-dr,500.0,0.000187,0.000256,0.0,1.7e-05,8.7e-05,0.000246,0.001492
