,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.077041,0.042024,0.00293,0.044169,0.073573,0.102034,0.234009
dr-ibt,500.0,0.082928,0.042269,0.001804,0.05064,0.078483,0.107956,0.230409
dr-ibt (tau=0),500.0,0.126634,0.056559,0.014834,0.087638,0.119893,0.164606,0.348701
dm,500.0,0.106951,0.045134,0.007829,0.074245,0.100365,0.135572,0.303006
dr,500.0,0.081186,0.042289,0.000898,0.0509,0.076132,0.103128,0.272053
mrdr,500.0,0.081786,0.04415,0.000785,0.050738,0.073479,0.107496,0.269469
dr-os (oracle),500.0,0.075235,0.038485,0.001025,0.048278,0.070459,0.098604,0.233985
dr-os,500.0,0.076473,0.03986,0.001025,0.04834,0.071649,0.099427,0.233985
switch-dr (oracle),500.0,0.078095,0.042316,0.00291,0.050758,0.072339,0.100034,0.284765
switch-dr,500.0,0.079868,0.043354,0.00291,0.051297,0.074606,0.103222,0.284765
