,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.066171,0.035172,0.005407,0.038905,0.061761,0.087449,0.195975
dr-ibt,500.0,0.073658,0.037496,0.005805,0.045224,0.069304,0.095324,0.234214
dr-ibt (tau=0),500.0,0.111962,0.052277,0.014394,0.072817,0.105313,0.145348,0.302057
dm,500.0,0.102337,0.045931,0.013387,0.071022,0.093699,0.127497,0.26611
dr,500.0,0.077739,0.042155,0.006315,0.048949,0.069171,0.098481,0.251972
mrdr,500.0,0.078018,0.044228,0.003817,0.043935,0.070132,0.100964,0.22871
dr-os (oracle),500.0,0.073544,0.038734,0.007332,0.045206,0.068148,0.097708,0.220894
dr-os,500.0,0.074655,0.039753,0.007332,0.045258,0.068671,0.099055,0.227332
switch-dr (oracle),500.0,0.074302,0.038148,0.006437,0.045397,0.069504,0.097539,0.250091
switch-dr,500.0,0.076594,0.039279,0.006437,0.047073,0.073696,0.098306,0.250091
