,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,7e-06,2.1e-05,0.0,0.0,1e-06,3e-06,0.000188
dr-ibt,500.0,9.9e-05,0.000152,0.0,9e-06,3.8e-05,0.000127,0.001094
dr-ibt (tau=0),500.0,0.000304,0.000272,0.0,9.1e-05,0.000226,0.000453,0.001268
dm,500.0,0.012559,0.00319,0.004836,0.010502,0.012469,0.014381,0.022927
dr,500.0,0.000209,0.000262,0.0,2.3e-05,0.000102,0.000297,0.001535
mrdr,500.0,0.000106,0.00015,0.0,1.1e-05,4.5e-05,0.000141,0.0011
dr-os (oracle),500.0,0.000173,0.000264,0.0,7e-06,5.2e-05,0.000209,0.001627
dr-os,500.0,0.000215,0.000272,0.0,2.5e-05,0.000106,0.000304,0.001627
switch-dr (oracle),500.0,0.000158,0.000247,0.0,8e-06,5e-05,0.000179,0.001535
switch-dr,500.0,0.000209,0.000262,0.0,2.3e-05,0.000102,0.000297,0.001535
