,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,9e-06,3.4e-05,0.0,0.0,1e-06,3e-06,0.000381
dr-ibt,500.0,8e-05,0.000125,0.0,7e-06,3.6e-05,0.0001,0.000868
dr-ibt (tau=0),500.0,0.00047,0.000323,0.0,0.000205,0.000406,0.000711,0.001362
dm,500.0,0.013839,0.003161,0.004657,0.011747,0.013691,0.015646,0.025311
dr,500.0,0.000205,0.00028,0.0,2e-05,9e-05,0.000287,0.002062
mrdr,500.0,9.5e-05,0.000134,0.0,1.2e-05,4.4e-05,0.000123,0.001069
dr-os (oracle),500.0,0.000147,0.000251,0.0,6e-06,3.4e-05,0.000186,0.002138
dr-os,500.0,0.000206,0.000282,0.0,1.8e-05,0.0001,0.000286,0.002138
switch-dr (oracle),500.0,0.00016,0.000244,0.0,1.2e-05,6.6e-05,0.000201,0.002062
switch-dr,500.0,0.000205,0.00028,0.0,2e-05,9e-05,0.000287,0.002062
