,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.075585,0.025911,0.016934,0.056704,0.073228,0.089871,0.200738
dr-ibt,500.0,0.077581,0.026133,0.017891,0.058841,0.07422,0.093245,0.190271
dr-ibt (tau=0),500.0,0.106421,0.029503,0.034514,0.086326,0.104475,0.125046,0.246551
dm,500.0,0.106608,0.027727,0.041865,0.085705,0.104106,0.126253,0.199266
dr,500.0,0.077411,0.02487,0.020066,0.059523,0.075328,0.091945,0.167277
mrdr,500.0,0.078312,0.02595,0.018167,0.058801,0.077149,0.092992,0.187959
dr-os (oracle),500.0,0.073075,0.024599,0.014347,0.056151,0.070825,0.088064,0.161263
dr-os,500.0,0.073144,0.024705,0.014347,0.056151,0.070825,0.088064,0.161554
switch-dr (oracle),500.0,0.074567,0.025014,0.014135,0.056201,0.072328,0.089561,0.17073
switch-dr,500.0,0.0749,0.025212,0.014135,0.056471,0.072691,0.090201,0.17073
