,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.063865,0.022164,0.01616,0.047848,0.061083,0.077638,0.158883
dr-ibt,500.0,0.072193,0.023648,0.017231,0.055847,0.070167,0.087868,0.158342
dr-ibt (tau=0),500.0,0.068674,0.023156,0.01616,0.052844,0.06521,0.083155,0.162585
dm,500.0,0.098491,0.026702,0.034944,0.079364,0.09594,0.116318,0.170998
dr,500.0,0.072841,0.024655,0.021103,0.0538,0.071174,0.090415,0.146811
mrdr,500.0,0.072588,0.025086,0.020667,0.054031,0.070622,0.090426,0.15243
dr-os (oracle),500.0,0.07438,0.027335,0.016901,0.054741,0.072236,0.088856,0.192446
dr-os,500.0,0.074395,0.027349,0.016901,0.054741,0.072236,0.088856,0.192446
switch-dr (oracle),500.0,0.071218,0.02483,0.01253,0.053008,0.06885,0.086055,0.185
switch-dr,500.0,0.072297,0.024983,0.015499,0.054143,0.069421,0.086807,0.185
