,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000716,0.001541,0.0,2e-06,0.000102,0.000703,0.013029
dr-ibt,500.0,0.000991,0.001732,0.0,9.3e-05,0.000379,0.001074,0.014408
dr-ibt (tau=0),500.0,0.001028,0.001771,0.0,5.9e-05,0.000318,0.001165,0.0149
dm,500.0,0.012797,0.009785,5e-06,0.005644,0.010957,0.017264,0.085034
dr,500.0,0.00177,0.00255,0.0,0.000182,0.000825,0.002357,0.020446
mrdr,500.0,0.001421,0.002032,0.0,0.000151,0.000675,0.00178,0.017571
dr-os (oracle),500.0,0.001013,0.002036,0.0,3.6e-05,0.000265,0.000975,0.020579
dr-os,500.0,0.001736,0.002507,0.0,0.000188,0.000791,0.002353,0.020579
switch-dr (oracle),500.0,0.001175,0.002024,0.0,9.3e-05,0.00046,0.00129,0.020446
switch-dr,500.0,0.00177,0.00255,0.0,0.000182,0.000825,0.002357,0.020446
