,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.073319,0.037927,0.00521,0.045959,0.067723,0.0937,0.249929
dr-ibt,500.0,0.080501,0.039734,0.000452,0.053614,0.074205,0.10042,0.243057
dr-ibt (tau=0),500.0,0.121616,0.055057,0.018462,0.081664,0.115228,0.152372,0.349033
dm,500.0,0.102495,0.042666,0.02192,0.071197,0.096071,0.128642,0.244253
dr,500.0,0.076723,0.04028,0.003817,0.045273,0.071514,0.101826,0.207809
mrdr,500.0,0.078109,0.043637,0.00103,0.044964,0.070117,0.105484,0.248584
dr-os (oracle),500.0,0.07519,0.03852,0.00215,0.047502,0.068951,0.097739,0.203203
dr-os,500.0,0.076403,0.039831,0.00215,0.047502,0.07022,0.098126,0.219164
switch-dr (oracle),500.0,0.073002,0.040039,5e-06,0.045282,0.066242,0.091682,0.238383
switch-dr,500.0,0.075816,0.041817,5e-06,0.04655,0.068852,0.094877,0.278645
