,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000115,0.000298,0.0,0.0,4e-06,6.9e-05,0.003074
dr-ibt,500.0,0.0003,0.000467,0.0,2.4e-05,0.000126,0.000384,0.003656
dr-ibt (tau=0),500.0,0.000285,0.000379,0.0,3.3e-05,0.000127,0.000435,0.003074
dm,500.0,0.013658,0.006356,0.001411,0.008853,0.01293,0.017583,0.040015
dr,500.0,0.00058,0.000828,0.0,8.1e-05,0.000285,0.000728,0.005682
mrdr,500.0,0.00041,0.000613,0.0,4.1e-05,0.000169,0.000507,0.005519
dr-os (oracle),500.0,0.000407,0.00074,0.0,1.9e-05,0.00014,0.000416,0.005782
dr-os,500.0,0.00058,0.000832,0.0,7.6e-05,0.000295,0.000721,0.005782
switch-dr (oracle),500.0,0.000492,0.000739,0.0,5.1e-05,0.000222,0.000616,0.005682
switch-dr,500.0,0.00058,0.000828,0.0,8.1e-05,0.000285,0.000728,0.005682
