,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.070058,0.037685,3.5e-05,0.042429,0.064142,0.08941,0.193814
dr-ibt,500.0,0.077503,0.038944,0.000677,0.049729,0.070716,0.101696,0.227266
dr-ibt (tau=0),500.0,0.12489,0.056691,0.008477,0.080424,0.120384,0.160048,0.374578
dm,500.0,0.106197,0.04829,0.007411,0.070744,0.101275,0.131724,0.314917
dr,500.0,0.078917,0.044519,0.003267,0.046396,0.072791,0.103155,0.279446
mrdr,500.0,0.079925,0.048209,0.000146,0.044675,0.073051,0.104656,0.30532
dr-os (oracle),500.0,0.077158,0.042294,0.00283,0.044877,0.071119,0.104336,0.223152
dr-os,500.0,0.078405,0.043208,0.00283,0.045626,0.071558,0.105514,0.23466
switch-dr (oracle),500.0,0.073794,0.041683,0.001732,0.041691,0.067149,0.098708,0.224079
switch-dr,500.0,0.077286,0.043704,0.001732,0.043164,0.069539,0.101935,0.224079
