,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.071126,0.024323,0.017042,0.053009,0.069715,0.08673,0.149145
dr-ibt,500.0,0.07321,0.024904,0.017327,0.055036,0.071108,0.087884,0.152068
dr-ibt (tau=0),500.0,0.113912,0.03042,0.03952,0.092959,0.111669,0.134929,0.211151
dm,500.0,0.104901,0.027627,0.035926,0.085879,0.102782,0.120943,0.216204
dr,500.0,0.074484,0.023829,0.025168,0.057043,0.073467,0.08935,0.171242
mrdr,500.0,0.074717,0.025243,0.016205,0.057816,0.071977,0.090766,0.186497
dr-os (oracle),500.0,0.072379,0.024135,0.016538,0.056321,0.068655,0.0877,0.159998
dr-os,500.0,0.072453,0.02426,0.016538,0.056321,0.068655,0.088172,0.159998
switch-dr (oracle),500.0,0.073265,0.025504,0.015394,0.054982,0.071253,0.089056,0.159476
switch-dr,500.0,0.07401,0.025687,0.015394,0.055393,0.071688,0.090775,0.159476
