,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000614,0.001465,0.0,2e-06,7.5e-05,0.000553,0.01143
dr-ibt,500.0,0.000967,0.001755,0.0,6.5e-05,0.00035,0.000963,0.011606
dr-ibt (tau=0),500.0,0.000852,0.001604,0.0,6.5e-05,0.000302,0.001015,0.013964
dm,500.0,0.010829,0.00922,0.0,0.003981,0.00872,0.014903,0.07027
dr,500.0,0.001614,0.002343,0.0,0.000181,0.000773,0.002078,0.015118
mrdr,500.0,0.0013,0.001922,0.0,0.00013,0.000533,0.001583,0.018488
dr-os (oracle),500.0,0.000891,0.001928,0.0,3.2e-05,0.000187,0.000803,0.015233
dr-os,500.0,0.001599,0.002331,0.0,0.000186,0.000775,0.002058,0.015233
switch-dr (oracle),500.0,0.001155,0.001977,0.0,8.2e-05,0.000445,0.001208,0.015118
switch-dr,500.0,0.001614,0.002343,0.0,0.000181,0.000773,0.002078,0.015118
