,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.061169,0.01339,0.023774,0.051875,0.059667,0.069669,0.110684
dr-ibt,500.0,0.070112,0.012041,0.039631,0.062127,0.068824,0.078617,0.118632
dr-ibt (tau=0),500.0,0.064629,0.016639,0.023774,0.053117,0.062245,0.074293,0.122142
dm,500.0,0.098255,0.014659,0.050475,0.087642,0.097656,0.107257,0.152441
dr,500.0,0.070361,0.013327,0.031097,0.060629,0.070118,0.078835,0.115299
mrdr,500.0,0.070193,0.013132,0.033009,0.060985,0.070327,0.078951,0.114341
dr-os (oracle),500.0,0.070829,0.012449,0.036184,0.062259,0.070323,0.07826,0.129606
dr-os,500.0,0.070829,0.012449,0.036184,0.062259,0.070323,0.07826,0.129606
switch-dr (oracle),500.0,0.070681,0.012742,0.0372,0.061214,0.069852,0.078788,0.110714
switch-dr,500.0,0.07077,0.012771,0.0372,0.061299,0.070033,0.078788,0.110714
