,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.0001,0.000314,0.0,0.0,5e-06,6.9e-05,0.003711
dr-ibt,500.0,0.000346,0.00058,0.0,3.7e-05,0.000139,0.000437,0.006675
dr-ibt (tau=0),500.0,0.000595,0.003368,0.0,4.3e-05,0.000194,0.00052,0.055028
dm,500.0,0.009989,0.005342,6.3e-05,0.006059,0.00922,0.012935,0.032768
dr,500.0,0.000828,0.001155,0.0,9.3e-05,0.000354,0.001013,0.007945
mrdr,500.0,0.000602,0.00085,0.0,7.8e-05,0.000279,0.00076,0.005894
dr-os (oracle),500.0,0.000335,0.000592,0.0,1.9e-05,0.000115,0.000364,0.003654
dr-os,500.0,0.000797,0.001109,0.0,9.1e-05,0.000327,0.000995,0.007624
switch-dr (oracle),500.0,0.000407,0.000624,0.0,3.8e-05,0.000155,0.000492,0.003624
switch-dr,500.0,0.000828,0.001155,0.0,9.3e-05,0.000354,0.001013,0.007945
