,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000701,0.001552,0.0,3e-06,0.000106,0.000645,0.010585
dr-ibt,500.0,0.000982,0.001707,0.0,9.3e-05,0.000401,0.001029,0.011558
dr-ibt (tau=0),500.0,0.00102,0.001846,0.0,8.4e-05,0.000403,0.00104,0.012652
dm,500.0,0.01046,0.008997,8e-06,0.004192,0.008652,0.014011,0.055499
dr,500.0,0.001623,0.002307,0.0,0.000157,0.000691,0.002179,0.016447
mrdr,500.0,0.001376,0.002011,0.0,0.00016,0.000658,0.001796,0.016967
dr-os (oracle),500.0,0.000913,0.001965,0.0,2.5e-05,0.000181,0.000738,0.016754
dr-os,500.0,0.001607,0.0023,0.0,0.000157,0.000689,0.002135,0.016754
switch-dr (oracle),500.0,0.001146,0.001992,0.0,7.6e-05,0.000368,0.001376,0.016447
switch-dr,500.0,0.001623,0.002307,0.0,0.000157,0.000691,0.002179,0.016447
